num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
38,r3,8, 1051250, 1025,"  100a70:	daffffd9 	ble	1009dc <sha_transform+0x78>",benign, 704, 189, 10247, 2, 6851, 2688, 4, 567, 756, 0, 226, 53970, 550, 3, 7, 8515, 2, 384, 3, 32622, 11090, 21239, 0, 0, 30, 5528, 4713, 9607, 81, 0, 0, 18, 22, 34, 2, 53860, 47217, 50416, 1, 0, 0, 381,-
39,r0,22, 1056250, 1027,"  101df8:	e1a02de3 	ror	r2, r3, #27",benign, 858, 212, 10250, 2, 6856, 2691, 4, 567, 756, 0, 229, 54810, 550, 3, 7, 8393, 2, 381, 3, 32955, 11399, 21266, 0, 0, 30, 5570, 4716, 9626, 82, 0, 0, 22, 23, 37, 2, 54896, 46866, 49930, 1, 0, 0, 527,-
40,r2,9, 1055237, 1030,"  101a04:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",SDC, 822, 211, 10234, 2, 6838, 2692, 1, 567, 756, 0, 230, 54380, 550, 3, 7, 8487, 2, 568, 3, 33075, 11520, 21282, 0, 0, 30, 5560, 4714, 9615, 82, 0, 0, 19, 22, 35, 2, 54636, 45828, 48870, 1, 0, 0, 403,-
41,r0,27, 1059530, 1027,"  102ac8:	e50b3010 	str	r3, [fp, #-16]",benign, 964, 189, 10257, 2, 6851, 2688, 1, 567, 756, 0, 225, 55271, 550, 3, 7, 9669, 2, 381, 3, 33305, 11940, 21300, 0, 0, 30, 5357, 4880, 9625, 86, 0, 0, 19, 22, 35, 2, 55419, 47587, 50789, 1, 0, 0, 382,-
42,r3,31, 1058339, 1031,"  102620:	e51b300c 	ldr	r3, [fp, #-12]",benign, 930, 189, 10271, 2, 6861, 2692, 1, 567, 756, 0, 239, 54799, 550, 3, 7, 8719, 2, 383, 3, 33581, 12012, 21245, 0, 0, 30, 5554, 4670, 9614, 82, 0, 0, 19, 22, 35, 2, 54929, 46821, 49886, 1, 0, 0, 382,-
43,r1,1, 1059191, 1029,"  102974:	e51b3010 	ldr	r3, [fp, #-16]",benign, 939, 189, 10247, 2, 6850, 2691, 4, 567, 756, 0, 233, 54647, 550, 3, 7, 9120, 2, 383, 3, 33843, 12373, 21285, 0, 0, 30, 5552, 4682, 9605, 82, 0, 0, 18, 22, 34, 2, 55883, 47328, 50318, 1, 0, 0, 380,-
44,r3,21, 1053087, 1032,"  10119c:	e51b3010 	ldr	r3, [fp, #-16]",benign, 756, 211, 10231, 2, 6852, 2691, 1, 567, 756, 0, 227, 54072, 550, 3, 7, 8632, 2, 381, 3, 33004, 11415, 21268, 0, 0, 30, 5385, 4858, 9625, 81, 0, 0, 19, 22, 35, 2, 55011, 46683, 49744, 1, 0, 0, 380,-
45,r0,13, 1053623, 1025,"  1013b4:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 770, 188, 10225, 2, 6838, 2694, 1, 567, 756, 0, 225, 54623, 550, 3, 7, 8886, 2, 383, 3, 33162, 11683, 21275, 0, 0, 30, 5407, 4826, 9611, 82, 0, 0, 19, 22, 35, 2, 55048, 47051, 50104, 1, 0, 0, 380,-
46,r3,24, 1055443, 1028,"  101ad0:	e51b300c 	ldr	r3, [fp, #-12]",benign, 828, 212, 10236, 2, 6850, 2690, 1, 567, 756, 0, 232, 54642, 550, 3, 7, 8735, 2, 382, 3, 33265, 11836, 21265, 0, 0, 30, 5610, 4662, 9628, 82, 0, 0, 19, 22, 35, 2, 55032, 46923, 49998, 1, 0, 0, 402,-
47,r2,8, 1052582, 1029,"  100fa4:	e0823003 	add	r3, r2, r3",benign, 748, 211, 10241, 2, 6839, 2690, 1, 567, 756, 0, 233, 54254, 550, 3, 7, 8640, 2, 381, 3, 33164, 11620, 21257, 0, 0, 30, 5647, 4638, 9642, 87, 0, 0, 19, 22, 35, 2, 55115, 47283, 50323, 1, 0, 0, 380,-
