num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
48,r1,4, 1054083, 1028,"  101580:	e0822003 	add	r2, r2, r3",benign, 612, 190, 10252, 2, 6854, 2690, 1, 567, 756, 0, 215, 53499, 550, 3, 7, 7838, 2, 384, 3, 32660, 11120, 21217, 0, 0, 30, 5556, 4709, 9630, 81, 0, 0, 18, 22, 34, 2, 54092, 45977, 49027, 1, 0, 0, 380,-
49,r0,19, 1053686, 1030,"  1013f4:	e51b3010 	ldr	r3, [fp, #-16]",benign, 606, 188, 10230, 2, 6857, 2695, 1, 567, 756, 0, 217, 53751, 550, 3, 7, 8375, 2, 383, 3, 32342, 10764, 21237, 0, 0, 30, 5568, 4679, 9624, 83, 0, 0, 18, 22, 34, 2, 53886, 46256, 49208, 1, 0, 0, 381,-
50,r1,29, 1061453, 1028,"  10324c:	e2433004 	sub	r3, r3, #4",benign, 607, 188, 10231, 2, 6854, 2693, 1, 567, 756, 0, 226, 53460, 550, 3, 7, 8000, 2, 384, 3, 32441, 10785, 21223, 0, 0, 30, 5579, 4661, 9613, 81, 0, 0, 19, 22, 35, 2, 53829, 45972, 49049, 1, 0, 0, 403,-
51,r1,31, 1055238, 1026,"  101a04:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 611, 189, 10244, 2, 6855, 2692, 1, 567, 756, 0, 225, 53942, 550, 3, 7, 7719, 2, 381, 3, 32267, 10739, 21245, 0, 0, 30, 5344, 4902, 9613, 82, 0, 0, 22, 23, 37, 2, 54539, 45948, 48988, 1, 0, 0, 381,-
52,r2,15, 1056131, 1032,"  101d80:	e51b1014 	ldr	r1, [fp, #-20]	; 0xffffffec",benign, 616, 189, 10233, 2, 6847, 2693, 1, 567, 756, 0, 226, 53435, 550, 3, 7, 7651, 2, 383, 3, 32617, 10975, 21247, 0, 0, 30, 5340, 4903, 9614, 83, 0, 0, 18, 22, 34, 2, 54356, 46300, 49477, 1, 0, 0, 381,-
53,r3,4, 1061273, 1028,"  103198:	e8bd8800 	pop	{fp, pc}",benign, 613, 189, 10246, 2, 6851, 2692, 1, 567, 756, 0, 225, 53544, 550, 3, 7, 8071, 2, 384, 3, 32170, 10559, 21245, 0, 0, 30, 5524, 4723, 9618, 85, 0, 0, 22, 22, 37, 2, 54350, 46122, 49216, 1, 0, 0, 380,-
54,r1,26, 1060954, 1025,"  103058:	e51b300c 	ldr	r3, [fp, #-12]",benign, 605, 190, 10233, 2, 6852, 2693, 1, 567, 756, 0, 222, 53926, 550, 3, 7, 7662, 2, 383, 3, 32399, 10899, 21216, 0, 0, 30, 5588, 4669, 9621, 80, 0, 0, 18, 23, 34, 2, 53966, 46040, 49046, 1, 0, 0, 380,-
55,r1,18, 1051918, 1027,"  100d0c:	e1a02de3 	ror	r2, r3, #27",benign, 610, 210, 10235, 2, 6855, 2698, 1, 567, 756, 0, 216, 53623, 550, 3, 7, 8104, 2, 383, 3, 32216, 10631, 21211, 0, 0, 30, 5520, 4709, 9609, 82, 0, 0, 19, 21, 35, 2, 54212, 46215, 49238, 1, 0, 0, 379,-
56,r0,23, 1055783, 1026,"  101c24:	e0211003 	eor	r1, r1, r3",benign, 611, 211, 10239, 2, 6860, 2694, 1, 567, 756, 0, 220, 53513, 550, 3, 7, 7848, 2, 381, 3, 32769, 11269, 21255, 0, 0, 30, 5559, 4663, 9623, 81, 0, 0, 19, 22, 35, 2, 54478, 46302, 49314, 1, 0, 0, 380,-
57,r1,31, 1052312, 1031,"  100e98:	e0822003 	add	r2, r2, r3",benign, 607, 188, 10233, 2, 6856, 2696, 4, 567, 756, 0, 220, 53504, 550, 3, 7, 8409, 2, 383, 3, 32745, 11220, 21214, 0, 0, 30, 5098, 5122, 9610, 80, 0, 0, 19, 22, 35, 2, 54549, 45941, 48912, 1, 0, 0, 541,-
