0, 780, 168, 10214, 3, 6851, 2696, 1, 571, 762, 0, 238, 55062, 557, 3, 44, 8536, 284, 409, 3, 33065, 11148, 21261, 0, 0, 32, 5510, 4670, 9622, 98, 0, 0, 19, 22, 124, 4, 55416, 46937, 50119, 1, 0, 0, 317
1, 704, 179, 10183, 2, 6832, 2696, 2, 571, 757, 0, 237, 54004, 552, 3, 44, 7945, 279, 534, 3, 32946, 11307, 21296, 0, 0, 32, 5504, 4635, 9595, 98, 0, 0, 19, 22, 135, 2, 54672, 46262, 49705, 1, 0, 0, 338
0, 872, 161, 10197, 2, 6850, 2701, 1, 571, 762, 0, 230, 55232, 557, 3, 44, 9152, 393, 536, 3, 33751, 11868, 21291, 0, 0, 32, 5510, 4672, 9616, 99, 0, 0, 19, 22, 124, 2, 55456, 47320, 50511, 1, 0, 0, 316
0, 694, 179, 10203, 2, 6850, 2697, 1, 571, 762, 0, 227, 54683, 557, 3, 44, 8162, 359, 618, 3, 33135, 11176, 21299, 0, 0, 32, 5515, 4670, 9612, 98, 0, 0, 19, 22, 133, 2, 55349, 47170, 50351, 1, 0, 0, 318
1, 837, 181, 10196, 3, 6826, 2700, 1, 571, 757, 0, 242, 54485, 552, 3, 45, 8389, 514, 409, 3, 33118, 11578, 21276, 0, 0, 32, 5312, 4837, 9602, 99, 0, 0, 19, 22, 124, 5, 54966, 46809, 49973, 1, 0, 0, 316
0, 681, 181, 10194, 2, 6857, 2702, 1, 571, 762, 0, 227, 54663, 557, 3, 45, 7910, 363, 409, 3, 33737, 11777, 21317, 0, 0, 32, 5483, 4667, 9607, 97, 0, 0, 19, 22, 134, 2, 55751, 47282, 50470, 1, 0, 0, 317
1, 858, 179, 10199, 2, 6832, 2698, 1, 571, 757, 0, 233, 54327, 552, 3, 44, 8681, 374, 437, 3, 32887, 11347, 21332, 0, 0, 32, 5512, 4669, 9599, 97, 0, 0, 19, 22, 134, 2, 55400, 46753, 49938, 1, 0, 0, 330
1, 756, 161, 10193, 2, 6830, 2696, 2, 571, 757, 0, 238, 54423, 552, 3, 45, 8296, 361, 439, 3, 32846, 11341, 21288, 0, 0, 32, 5319, 4839, 9612, 101, 0, 0, 19, 22, 134, 2, 55392, 46985, 50120, 1, 0, 0, 317
1, 899, 178, 10188, 3, 6835, 2700, 1, 571, 757, 0, 232, 54379, 552, 3, 45, 8741, 358, 418, 3, 33187, 11669, 21247, 0, 0, 32, 5271, 4915, 9609, 100, 0, 0, 19, 22, 125, 4, 55085, 47044, 50187, 1, 0, 0, 316
1, 706, 172, 10194, 3, 6833, 2700, 1, 571, 757, 0, 233, 53904, 552, 3, 44, 8413, 360, 408, 3, 32533, 10876, 21260, 0, 0, 32, 5248, 4932, 9609, 99, 0, 0, 19, 22, 124, 5, 54478, 46561, 49728, 1, 0, 0, 337
0, 718, 159, 10201, 2, 6854, 2699, 1, 571, 762, 0, 231, 54751, 557, 3, 45, 8385, 355, 431, 3, 33462, 11518, 21306, 0, 0, 32, 5531, 4646, 9616, 98, 0, 0, 19, 22, 143, 2, 55841, 47067, 50225, 1, 0, 0, 317
1, 801, 159, 10215, 3, 6835, 2696, 1, 571, 757, 0, 238, 54808, 552, 3, 45, 8426, 370, 409, 3, 33162, 11449, 21297, 0, 0, 32, 5525, 4667, 9615, 99, 0, 0, 19, 22, 197, 5, 55229, 46580, 49738, 1, 0, 0, 318
0, 703, 160, 10220, 2, 6853, 2698, 1, 571, 762, 0, 239, 55086, 557, 3, 44, 8324, 373, 418, 3, 33333, 11430, 21290, 0, 0, 32, 5548, 4665, 9620, 100, 0, 0, 19, 22, 124, 2, 55649, 47110, 50496, 1, 0, 0, 317
