num,reg,pos,loc,reg,pos,loc,reg,pos,loc,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,r0,11, 1082581,"  1084d4:	e6ef3073 	uxtb	r3, r3
",r1,22, 1082581,"  1084d4:	e6ef3073 	uxtb	r3, r3
",r3,28, 1082581,"  1084d4:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,r2,24, 1080847,"  107e0c:	e6ef3073 	uxtb	r3, r3
",r1,26, 1080847,"  107e0c:	e6ef3073 	uxtb	r3, r3
",r1,23, 1080847,"  107e0c:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,r1,21, 1069479,"  1051a4:	e1a03823 	lsr	r3, r3, #16
",r3,0, 1069479,"  1051a4:	e1a03823 	lsr	r3, r3, #16
",r3,31, 1069479,"  1051a4:	e1a03823 	lsr	r3, r3, #16
",SDC, 760, 235, 3873, 2, 2999, 877, 1, 324, 504, 12, 236, 46210, 293, 3, 237, 4186, 11784, 464, 13, 32578, 8098, 11729, 0, 0, 26, 3155, 3187, 3924, 35, 0, 0, 19, 23, 127, 2, 46480, 37860, 41435, 1, 0, 0, 316
13,r1,31, 1065541,"  104244:	e5d33208 	ldrb	r3, [r3, #520]	; 0x208
",r0,7, 1065541,"  104244:	e5d33208 	ldrb	r3, [r3, #520]	; 0x208
",r0,20, 1065541,"  104244:	e5d33208 	ldrb	r3, [r3, #520]	; 0x208
",benign, 707, 348, 3784, 2, 2917, 846, 1, 340, 504, 13, 223, 45305, 294, 3, 237, 4099, 11929, 409, 12, 31962, 7984, 11576, 0, 0, 26, 3152, 3172, 3824, 37, 0, 0, 19, 24, 138, 2, 45871, 37158, 40872, 1, 0, 0, 317
14,r3,5, 1067559,"  104a24:	e0233001 	eor	r3, r3, r1
",r1,15, 1067559,"  104a24:	e0233001 	eor	r3, r3, r1
",r3,27, 1067559,"  104a24:	e0233001 	eor	r3, r3, r1
",SDC, 779, 355, 3855, 2, 2956, 869, 1, 324, 504, 13, 237, 46496, 293, 3, 241, 4426, 12260, 410, 9, 32726, 8327, 11699, 0, 0, 26, 3212, 3161, 3916, 34, 0, 0, 17, 21, 281, 2, 46354, 38111, 41707, 1, 0, 0, 316
15,r0,13, 1065538,"  104240:	e51b3038 	ldr	r3, [fp, #-56]	; 0xffffffc8
",r0,31, 1065538,"  104240:	e51b3038 	ldr	r3, [fp, #-56]	; 0xffffffc8
",r0,10, 1065538,"  104240:	e51b3038 	ldr	r3, [fp, #-56]	; 0xffffffc8
",benign, 700, 346, 3785, 2, 2917, 844, 1, 340, 505, 13, 224, 45299, 294, 3, 235, 4090, 11664, 420, 15, 32092, 7655, 11600, 0, 0, 26, 3173, 3122, 3836, 36, 0, 0, 19, 24, 128, 2, 45919, 37132, 40627, 1, 0, 0, 316
16,r1,28, 1068070,"  104c24:	e6ef3073 	uxtb	r3, r3
",r3,12, 1068070,"  104c24:	e6ef3073 	uxtb	r3, r3
",r2,13, 1068070,"  104c24:	e6ef3073 	uxtb	r3, r3
",SDC, 793, 350, 3844, 2, 2963, 870, 1, 324, 504, 13, 233, 45520, 293, 3, 237, 4529, 11058, 408, 12, 31977, 7809, 11734, 0, 0, 26, 3205, 3151, 3915, 35, 0, 0, 19, 24, 127, 2, 45867, 37102, 40803, 1, 0, 0, 316
17,r0,17, 1081641,"  108128:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r0,29, 1081641,"  108128:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r1,31, 1081641,"  108128:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,r3,4, 1078389,"  107474:	e0233002 	eor	r3, r3, r2
",r0,1, 1078389,"  107474:	e0233002 	eor	r3, r3, r2
",r3,9, 1078389,"  107474:	e0233002 	eor	r3, r3, r2
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,r0,13, 1082081,"  1082e0:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",r1,28, 1082081,"  1082e0:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",r0,11, 1082081,"  1082e0:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,r3,7, 1079790,"  1079ec:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r1,7, 1079790,"  1079ec:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r1,6, 1079790,"  1079ec:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,r2,23, 1076730,"  106df8:	e51b3010 	ldr	r3, [fp, #-16]
",r3,12, 1076730,"  106df8:	e51b3010 	ldr	r3, [fp, #-16]
",r3,11, 1076730,"  106df8:	e51b3010 	ldr	r3, [fp, #-16]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,r2,26, 1062795,"  103788:	e51b3008 	ldr	r3, [fp, #-8]
",r3,24, 1062795,"  103788:	e51b3008 	ldr	r3, [fp, #-8]
",r2,1, 1062795,"  103788:	e51b3008 	ldr	r3, [fp, #-8]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,r0,17, 1072516,"  105d84:	e1a03823 	lsr	r3, r3, #16
",r1,26, 1072516,"  105d84:	e1a03823 	lsr	r3, r3, #16
",r0,29, 1072516,"  105d84:	e1a03823 	lsr	r3, r3, #16
",SDC, 757, 227, 3847, 4, 2979, 858, 1, 336, 503, 13, 235, 44481, 293, 3, 239, 4326, 11533, 418, 15, 31468, 6580, 11562, 0, 0, 26, 3172, 3155, 3873, 37, 0, 0, 17, 21, 135, 4, 44523, 36514, 40074, 1, 0, 0, 316
24,r3,12, 1074977,"  106720:	e3403011 	movt	r3, #17
",r3,11, 1074977,"  106720:	e3403011 	movt	r3, #17
",r1,17, 1074977,"  106720:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,r1,8, 1075637,"  1069b4:	e0233002 	eor	r3, r3, r2
",r0,11, 1075637,"  1069b4:	e0233002 	eor	r3, r3, r2
",r2,15, 1075637,"  1069b4:	e0233002 	eor	r3, r3, r2
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,r0,26, 1079732,"  1079b4:	e1a00003 	mov	r0, r3
",r0,0, 1079732,"  1079b4:	e1a00003 	mov	r0, r3
",r2,12, 1079732,"  1079b4:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,r2,14, 1073286,"  106084:	e1a00003 	mov	r0, r3
",r0,10, 1073286,"  106084:	e1a00003 	mov	r0, r3
",r1,29, 1073286,"  106084:	e1a00003 	mov	r0, r3
",SDC, 875, 227, 3856, 2, 2975, 852, 1, 336, 503, 13, 229, 45985, 293, 3, 240, 4307, 11523, 409, 14, 32195, 7738, 11652, 0, 0, 26, 3162, 3166, 3872, 39, 0, 0, 17, 21, 134, 2, 46247, 37517, 41109, 1, 0, 0, 317
28,r3,31, 1082519,"  108494:	e6ef3073 	uxtb	r3, r3
",r1,26, 1082519,"  108494:	e6ef3073 	uxtb	r3, r3
",r3,24, 1082519,"  108494:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,r1,9, 1063949,"  103c0c:	e51b3008 	ldr	r3, [fp, #-8]
",r2,23, 1063949,"  103c0c:	e51b3008 	ldr	r3, [fp, #-8]
",r1,12, 1063949,"  103c0c:	e51b3008 	ldr	r3, [fp, #-8]
",SDC, 629, 228, 3894, 2, 3001, 883, 1, 324, 504, 13, 234, 45342, 293, 3, 238, 4163, 10889, 411, 10, 32203, 8212, 11693, 0, 0, 26, 3199, 3140, 3926, 38, 0, 0, 19, 23, 129, 2, 46048, 37017, 40737, 1, 0, 0, 316
30,r3,29, 1069843,"  105310:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r0,15, 1069843,"  105310:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r2,29, 1069843,"  105310:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,r0,4, 1073385,"  1060e8:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r3,22, 1073385,"  1060e8:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r0,6, 1073385,"  1060e8:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",SDC, 876, 228, 3851, 2, 2980, 859, 1, 336, 503, 13, 227, 46361, 293, 3, 242, 4901, 12110, 465, 11, 33108, 8183, 11673, 0, 0, 26, 3146, 3188, 3874, 36, 0, 0, 17, 21, 135, 2, 46718, 37865, 41449, 1, 0, 0, 316
32,r3,24, 1068360,"  104d48:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r3,16, 1068360,"  104d48:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r0,24, 1068360,"  104d48:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",benign, 704, 355, 3815, 4, 2928, 843, 1, 340, 505, 13, 228, 45035, 294, 3, 241, 4647, 11691, 581, 14, 32216, 7532, 11537, 0, 0, 26, 3159, 3167, 3825, 37, 0, 0, 19, 24, 128, 4, 45340, 36781, 40444, 1, 0, 0, 317
33,r3,21, 1063755,"  103b48:	e51b3008 	ldr	r3, [fp, #-8]
",r3,3, 1063755,"  103b48:	e51b3008 	ldr	r3, [fp, #-8]
",r3,24, 1063755,"  103b48:	e51b3008 	ldr	r3, [fp, #-8]
",benign, 697, 349, 3798, 2, 2908, 846, 1, 340, 504, 12, 221, 45444, 294, 3, 236, 3960, 11694, 410, 10, 32043, 7607, 11538, 0, 0, 26, 3151, 3152, 3835, 38, 0, 0, 19, 24, 127, 2, 45573, 37302, 40794, 1, 0, 0, 374
34,r0,14, 1071625,"  105a08:	e2800c02 	add	r0, r0, #512	; 0x200
",r2,19, 1071625,"  105a08:	e2800c02 	add	r0, r0, #512	; 0x200
",r2,3, 1071625,"  105a08:	e2800c02 	add	r0, r0, #512	; 0x200
",SDC, 889, 357, 3865, 2, 2957, 866, 1, 324, 504, 13, 235, 46242, 293, 3, 243, 4405, 12012, 409, 15, 32980, 8216, 11775, 0, 0, 26, 3191, 3165, 3916, 35, 0, 0, 17, 21, 144, 2, 46308, 37964, 41536, 1, 0, 0, 317
35,r0,3, 1076684,"  106dcc:	e1a00003 	mov	r0, r3
",r2,5, 1076684,"  106dcc:	e1a00003 	mov	r0, r3
",r0,4, 1076684,"  106dcc:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,r3,9, 1070119,"  105424:	e51b300c 	ldr	r3, [fp, #-12]
",r2,12, 1070119,"  105424:	e51b300c 	ldr	r3, [fp, #-12]
",r1,4, 1070119,"  105424:	e51b300c 	ldr	r3, [fp, #-12]
",SDC, 780, 232, 3886, 2, 2996, 877, 1, 324, 503, 13, 239, 45746, 293, 3, 241, 4148, 11945, 408, 15, 32009, 7727, 11777, 0, 0, 26, 3145, 3193, 3921, 39, 0, 0, 17, 21, 125, 2, 46376, 37957, 41498, 1, 0, 0, 316
37,r0,0, 1068985,"  104fb8:	e1a03423 	lsr	r3, r3, #8
",r2,31, 1068985,"  104fb8:	e1a03423 	lsr	r3, r3, #8
",r3,22, 1068985,"  104fb8:	e1a03423 	lsr	r3, r3, #8
",SDC, 819, 352, 3863, 2, 2962, 867, 1, 324, 504, 13, 240, 46045, 293, 3, 238, 4225, 11434, 418, 13, 32921, 7683, 11802, 0, 0, 26, 3164, 3180, 3923, 36, 0, 0, 17, 21, 126, 2, 46634, 38104, 41666, 1, 0, 0, 316
38,r3,2, 1083041,"  1086a0:	e1a00003 	mov	r0, r3
",r3,26, 1083041,"  1086a0:	e1a00003 	mov	r0, r3
",r3,23, 1083041,"  1086a0:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,r0,11, 1065051,"  104058:	e3403011 	movt	r3, #17
",r2,25, 1065051,"  104058:	e3403011 	movt	r3, #17
",r2,30, 1065051,"  104058:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,r0,26, 1068989,"  104fbc:	e6ef3073 	uxtb	r3, r3
",r0,27, 1068989,"  104fbc:	e6ef3073 	uxtb	r3, r3
",r2,27, 1068989,"  104fbc:	e6ef3073 	uxtb	r3, r3
",SDC, 750, 231, 3892, 2, 2996, 873, 1, 324, 503, 13, 228, 45919, 293, 3, 242, 4620, 11327, 418, 12, 32082, 7813, 11732, 0, 0, 26, 3187, 3173, 3921, 34, 0, 0, 19, 23, 127, 2, 45646, 37335, 40933, 1, 0, 0, 316
41,r0,3, 1076591,"  106d6c:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r1,0, 1076591,"  106d6c:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r3,9, 1076591,"  106d6c:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,r3,13, 1075004,"  10673c:	e1a00003 	mov	r0, r3
",r2,6, 1075004,"  10673c:	e1a00003 	mov	r0, r3
",r2,17, 1075004,"  10673c:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,r1,22, 1078756,"  1075e4:	e3403011 	movt	r3, #17
",r0,20, 1078756,"  1075e4:	e3403011 	movt	r3, #17
",r0,18, 1078756,"  1075e4:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,r0,10, 1077350,"  107064:	e6ef3073 	uxtb	r3, r3
",r2,24, 1077350,"  107064:	e6ef3073 	uxtb	r3, r3
",r1,23, 1077350,"  107064:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,r3,18, 1079375,"  10784c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r2,22, 1079375,"  10784c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r2,16, 1079375,"  10784c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,r3,16, 1063153,"  1038f0:	2a000133 	bcs	103dc4 <set_key+0x7f4>
",r0,8, 1063153,"  1038f0:	2a000133 	bcs	103dc4 <set_key+0x7f4>
",r3,22, 1063153,"  1038f0:	2a000133 	bcs	103dc4 <set_key+0x7f4>
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,r0,5, 1083017,"  108688:	e2800c01 	add	r0, r0, #256	; 0x100
",r0,0, 1083017,"  108688:	e2800c01 	add	r0, r0, #256	; 0x100
",r3,2, 1083017,"  108688:	e2800c01 	add	r0, r0, #256	; 0x100
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,r3,5, 1067020,"  10480c:	e2800c01 	add	r0, r0, #256	; 0x100
",r3,4, 1067020,"  10480c:	e2800c01 	add	r0, r0, #256	; 0x100
",r3,8, 1067020,"  10480c:	e2800c01 	add	r0, r0, #256	; 0x100
",SDC, 587, 226, 3890, 5, 2996, 873, 1, 324, 504, 13, 230, 45127, 293, 3, 240, 4847, 11452, 483, 15, 31688, 7660, 11658, 0, 0, 26, 3208, 3137, 3920, 34, 0, 0, 19, 23, 212, 6, 45053, 36561, 40280, 2, 0, 0, 316
49,r0,16, 1083157,"  108714:	e283300c 	add	r3, r3, #12
",r1,15, 1083157,"  108714:	e283300c 	add	r3, r3, #12
",r0,7, 1083157,"  108714:	e283300c 	add	r3, r3, #12
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,r3,19, 1070733,"  10568c:	e6ef3073 	uxtb	r3, r3
",r0,1, 1070733,"  10568c:	e6ef3073 	uxtb	r3, r3
",r2,26, 1070733,"  10568c:	e6ef3073 	uxtb	r3, r3
",SDC, 801, 233, 3878, 2, 3005, 877, 1, 324, 504, 13, 244, 46254, 293, 3, 247, 4202, 12374, 428, 16, 33209, 8016, 11798, 0, 0, 26, 3197, 3149, 3930, 35, 0, 0, 19, 23, 128, 2, 46623, 38134, 41688, 1, 0, 0, 316
51,r0,21, 1068674,"  104e80:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r0,4, 1068674,"  104e80:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r0,22, 1068674,"  104e80:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",benign, 812, 350, 3806, 2, 2927, 844, 1, 340, 504, 13, 233, 46076, 294, 3, 239, 4796, 11763, 418, 13, 32532, 8260, 11625, 0, 0, 26, 3143, 3189, 3836, 35, 0, 0, 17, 21, 144, 2, 46555, 37708, 41205, 1, 0, 0, 316
52,r3,4, 1067502,"  1049ec:	e1a00003 	mov	r0, r3
",r2,18, 1067502,"  1049ec:	e1a00003 	mov	r0, r3
",r0,7, 1067502,"  1049ec:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,r2,10, 1070457,"  105578:	e0233002 	eor	r3, r3, r2
",r0,6, 1070457,"  105578:	e0233002 	eor	r3, r3, r2
",r2,6, 1070457,"  105578:	e0233002 	eor	r3, r3, r2
",SDC, 792, 230, 3891, 2, 2994, 868, 1, 324, 504, 13, 246, 45381, 293, 3, 236, 4761, 11113, 420, 18, 32102, 8294, 11766, 0, 0, 26, 3171, 3157, 3915, 34, 0, 0, 17, 21, 125, 2, 45848, 37306, 41055, 1, 0, 0, 317
54,r1,19, 1072041,"  105ba8:	e3403011 	movt	r3, #17
",r0,0, 1072041,"  105ba8:	e3403011 	movt	r3, #17
",r1,8, 1072041,"  105ba8:	e3403011 	movt	r3, #17
",SDC, 902, 349, 3861, 2, 2959, 865, 1, 324, 504, 13, 236, 46168, 293, 3, 241, 4926, 11646, 408, 16, 33151, 8342, 11785, 0, 0, 26, 3152, 3187, 3918, 34, 0, 0, 19, 23, 127, 2, 46689, 37649, 41240, 1, 0, 0, 317
55,r3,3, 1075986,"  106b10:	e3403011 	movt	r3, #17
",r2,14, 1075986,"  106b10:	e3403011 	movt	r3, #17
",r1,13, 1075986,"  106b10:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,r1,15, 1078186,"  1073a8:	e3403011 	movt	r3, #17
",r3,13, 1078186,"  1073a8:	e3403011 	movt	r3, #17
",r2,26, 1078186,"  1073a8:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,r1,15, 1082261,"  108394:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,29, 1082261,"  108394:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,0, 1082261,"  108394:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,r2,22, 1074008,"  106358:	e1a00003 	mov	r0, r3
",r0,15, 1074008,"  106358:	e1a00003 	mov	r0, r3
",r3,22, 1074008,"  106358:	e1a00003 	mov	r0, r3
",SDC, 801, 228, 3859, 4, 2977, 853, 1, 336, 504, 13, 230, 44194, 293, 3, 238, 4548, 10987, 408, 13, 31019, 6872, 11569, 0, 0, 26, 3178, 3148, 3878, 37, 0, 0, 17, 21, 125, 4, 44539, 36173, 39910, 1, 0, 0, 316
59,r3,20, 1064660,"  103ed4:	e2811c01 	add	r1, r1, #256	; 0x100
",r0,3, 1064660,"  103ed4:	e2811c01 	add	r1, r1, #256	; 0x100
",r2,23, 1064660,"  103ed4:	e2811c01 	add	r1, r1, #256	; 0x100
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,r0,8, 1063525,"  103a64:	e0222001 	eor	r2, r2, r1
",r3,26, 1063525,"  103a64:	e0222001 	eor	r2, r2, r1
",r3,15, 1063525,"  103a64:	e0222001 	eor	r2, r2, r1
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,r0,29, 1066110,"  10447c:	e0211003 	eor	r1, r1, r3
",r2,3, 1066110,"  10447c:	e0211003 	eor	r1, r1, r3
",r0,2, 1066110,"  10447c:	e0211003 	eor	r1, r1, r3
",SDC, 656, 228, 3894, 2, 2999, 870, 1, 324, 503, 13, 228, 46169, 293, 3, 241, 4543, 11667, 429, 14, 32631, 7985, 11769, 0, 0, 26, 3187, 3164, 3923, 36, 0, 0, 17, 22, 125, 2, 46330, 37533, 41087, 1, 0, 0, 316
62,r0,0, 1078413,"  10748c:	e6ef3073 	uxtb	r3, r3
",r3,29, 1078413,"  10748c:	e6ef3073 	uxtb	r3, r3
",r2,28, 1078413,"  10748c:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,r3,6, 1069697,"  105280:	e0233002 	eor	r3, r3, r2
",r0,10, 1069697,"  105280:	e0233002 	eor	r3, r3, r2
",r2,15, 1069697,"  105280:	e0233002 	eor	r3, r3, r2
",SDC, 773, 225, 3882, 2, 2995, 876, 1, 324, 504, 13, 231, 45652, 293, 3, 235, 4155, 10986, 409, 12, 32473, 8147, 11744, 0, 0, 26, 3180, 3176, 3925, 34, 0, 0, 17, 21, 136, 2, 45645, 37092, 40808, 1, 0, 0, 317
64,r3,6, 1077775,"  10720c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,20, 1077775,"  10720c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,26, 1077775,"  10720c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,r2,21, 1078403,"  107480:	e2833024 	add	r3, r3, #36	; 0x24
",r2,14, 1078403,"  107480:	e2833024 	add	r3, r3, #36	; 0x24
",r1,6, 1078403,"  107480:	e2833024 	add	r3, r3, #36	; 0x24
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,r1,11, 1075167,"  1067dc:	e3403011 	movt	r3, #17
",r2,5, 1075167,"  1067dc:	e3403011 	movt	r3, #17
",r0,27, 1075167,"  1067dc:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,r1,9, 1064895,"  103fbc:	e5933000 	ldr	r3, [r3]
",r2,6, 1064895,"  103fbc:	e5933000 	ldr	r3, [r3]
",r0,24, 1064895,"  103fbc:	e5933000 	ldr	r3, [r3]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,r0,22, 1074611,"  1065b0:	e3403011 	movt	r3, #17
",r0,4, 1074611,"  1065b0:	e3403011 	movt	r3, #17
",r0,8, 1074611,"  1065b0:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,r2,20, 1076999,"  106f04:	e3403011 	movt	r3, #17
",r0,7, 1076999,"  106f04:	e3403011 	movt	r3, #17
",r3,9, 1076999,"  106f04:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
